1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000007695e-8	1.0000000945310389e-8	1.002434320533029e-8	1.4140018181558841e-7	0.00014868195147342976	0.03525957823674454	1.7528300593568538	18.26490854890219	39.89422805014327	18.26490854890219	1.7528300593568538	0.03525957823674454	0.00014868195147342976	1.4140018181558841e-7	1.002434320533029e-8	1.0000000945310389e-8	1.0000000000007695e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000003848e-8	1.0000000472655668e-8	1.0012171595413517e-8	7.570055173300031e-8	0.00007432053226408714	0.01763749144381053	0.8743902995369232	9.278499670125196	21.200427806193268	22.966096709281246	22.343207719793337	9.40461620383009	0.8742527431455203	0.01764032905450627	0.00007434248777440449	7.569615786060176e-8	1.001217150676706e-8	1.000000047265436e-8	1.0000000000003848e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000001924e-8	1.0000000236327933e-8	1.000608573187293e-8	4.284806105016727e-8	0.000037173441894747985	0.008817133039062649	0.4365911760310276	4.647036351343359	11.535892560807753	16.175837914366326	20.817595773709577	16.096519131422767	10.27757960421673	4.677294213294697	0.4382298586304	0.00881958146528631	0.000037167450663503	4.2848604579400706e-8	1.0006085825266746e-8	1.0000000236326906e-8	1.0000000000001924e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000000961e-8	1.0000000118163856e-8	1.0003042830669942e-8	2.6424490771617454e-8	0.00001859573155678559	0.004402947335402629	0.21688759294706378	2.2802629672698185	6.042314895478976	8.91783170568007	15.726271566635036	18.115022287656874	13.120335619520908	11.039868504477331	5.0749465267379295	2.3823797652427814	0.21827824327032636	0.004409835676522646	0.00001858300123381363	2.6425303142667897e-8	1.00030428856841e-8	1.000000011816359e-8	1.0000000000000961e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000000482e-8	1.0000000059081941e-8	1.0001521428019409e-8	1.8212509084394e-8	9.302653286558642e-6	0.0022014245566371296	0.10787855956583373	1.1145263292511716	3.129434267258101	5.986674787523525	11.713092494181646	15.315019446038823	14.11353906458904	13.494792733646326	9.08451063198798	7.816547129984006	2.9725968672226406	1.1942145774804935	0.10945828047155047	0.002206761414260294	9.296857199422872e-6	1.8212930368198565e-8	1.0001521443094827e-8	1.0000000059081908e-8	1.0000000000000482e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.000000000000024e-8	1.0000000029541019e-8	1.000076071796087e-8	1.4106125343664682e-8	4.655093415479507e-6	0.0011013314001029578	0.054316116404627475	0.5626679248339619	1.850506389447893	3.81498860469974	7.794650983437478	11.999498593547694	12.536721396395885	17.460345905280576	14.82217282881578	11.406074075835436	6.160859765846439	4.36160047938904	1.4987818182491421	0.5936179817386348	0.05493576683455899	0.001104125509063154	4.6530551646998025e-6	1.4106297914173018e-8	1.0000760711497089e-8	1.0000000029540886e-8	1.000000000000024e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000000121e-8	1.0000000014770524e-8	1.0000380361182365e-8	1.2052951272677134e-8	2.332507585159842e-6	0.0005509510249455216	0.027031219659201085	0.28377932129122063	0.9815179476044825	2.204578366121882	5.012998748925917	5.967340608030059	9.639383644399299	17.15489417935311	16.155727563461692	16.36478036168073	12.674609381067565	7.6689666512435135	4.080171897965149	2.2942010045186865	0.7889117181361147	0.2902692397213191	0.02747641668346608	0.0005518342157895744	2.3324354052095643e-6	1.2053146002615468e-8	1.0000380353182099e-8	1.0000000014770417e-8	1.0000000000000121e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.000000000000006e-8	1.0000000007385269e-8	1.000019018143477e-8	1.1026495987921069e-8	1.170897499427038e-6	0.0002756140552621343	0.013472125209155743	0.1377739651578775	0.47671683261574793	1.291893776497652	3.1374839226975424	3.6192075743440397	7.667844814142721	10.795596061265615	11.091354163791062	15.001814246400972	16.432381958822745	14.105385258157131	8.12017725659825	5.224984864792032	2.552827363208692	1.2519480695097898	0.42906688044835567	0.15044805126818836	0.013629371462483315	0.0002758767599972549	1.17141703546876e-6	1.1026517082154743e-8	1.0000190177507622e-8	1.000000000738522e-8	1.000000000000006e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.000000000000003e-8	1.000000000369263e-8	1.0000095091055205e-8	1.0513239488820743e-8	5.905900903552685e-7	0.00013800147147962813	0.006776328506421011	0.0693677270647517	0.23660131511083263	0.7546751892036493	1.6393584800602254	2.263271957217871	5.804215630474717	6.610013145501281	12.701120675157568	13.773755487848115	12.807994386687351	16.551640232828618	11.259277876138235	10.389986258897558	4.8846822722183605	3.3818311508986656	1.4950860545006763	0.8147371797972548	0.2164079415258789	0.07623410913430556	0.006841086481575394	0.0001378369171776185	5.906698023232249e-7	1.0513231483084425e-8	1.000009508964219e-8	1.0000000003692604e-8	1.000000000000003e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.0000000000000015e-8	1.0000000001846314e-8	1.0000047544780038e-8	1.0256617454632433e-8	3.0033357657427356e-7	0.00006903447538068754	0.003381136318473702	0.03479314680806414	0.11675948456365036	0.3396797967685323	0.9847505799195413	1.7360277018705663	3.2946784182634694	4.900401110169148	10.035233268197812	8.883663297645748	13.337413200317597	15.650901757181249	11.367202994077816	13.539957461570989	7.067049922102085	6.578272406705535	3.348800050983076	2.1440244920258005	0.7695739860552859	0.47949916507431584	0.11185370654025274	0.03736084066591005	0.0034009234654689036	0.0000689235802956185	3.003908963766745e-7	1.0256629324461524e-8	1.0000047545002712e-8	1.0000000001846304e-8	1.0000000000000015e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8	1.e-8
